,,,,,,,,,,,,,,,,,,,,,,,,,
"Stock Market Data Used in ""Irrational Exuberance"" Princeton University Press, 2000, 2005, 2015, updated",,,,,,,,,,,,Cyclically,,Cyclically ,,,,,,,,,,,
Robert J. Shiller ,,,,,,,,,,,,Adjusted,,Adjusted,,,,,,,,,,,
,,,,,,,,,,,,Price,,Total Return Price,,,,,,,,,,,
,,,,  Consumer,,,,,Real,,Real,Earnings,,Earnings,,,Monthly,Real,,,,,,,
,S&P,,,Price,,Long,,,Total,,TR,Ratio,,Ratio,,Excess,Total,Total,10 Year,10 Year,Real 10 Year,,,,
,Comp.,Dividend,Earnings,Index,Date  ,Interest,Real,Real,Return,Real,Scaled,P/E10 or,,TR P/E10 or,,CAPE,Bond,Bond,Annualized Stock,Annualized Bonds ,Excess Annualized ,,,,
Date,P,D,E,CPI,Fraction,Rate GS10,Price,Dividend,Price,Earnings,Earnings,CAPE,,TR CAPE,,Yield,Returns,Returns,Real Return,Real Return,Returns,,,,
1904.06,6.51,0.33,0.51,8.09,1904.46,3.43,263.97,13.38," 	1,436.78 ",20.68, 	112.56 ,15.47,,18.42,,5.14%,1.00,6.48,5.14%,1.22%,3.92%,,,,
1904.07,6.78,0.33,0.51,8.09,1904.54,3.44,274.92,13.25," 	1,502.37 ",20.55, 	112.28 ,16.04,,19.11,,4.90%,1.00,6.50,4.02%,1.12%,2.90%,,,,
1904.08,7.01,0.32,0.50,8.18,1904.62,3.45,280.94,12.96," 	1,541.18 ",20.17, 	110.65 ,16.30,,19.45,,4.62%,1.00,6.44,3.60%,1.05%,2.56%,,,,
1904.09,7.32,0.32,0.50,8.28,1904.71,3.45,289.99,12.68," 	1,596.63 ",19.81, 	109.06 ,16.74,,19.99,,4.43%,1.00,6.38,3.29%,1.17%,2.12%,,,,
1904.1,7.75,0.32,0.50,8.28,1904.79,3.46,307.03,12.55," 	1,696.18 ",19.68, 	108.71 ,17.63,,21.07,,4.41%,1.00,6.39,2.81%,1.28%,1.54%,,,,
1904.11,8.17,0.31,0.49,8.47,1904.87,3.47,316.40,12.13," 	1,753.51 ",19.10, 	105.88 ,18.08,,21.61,,4.50%,1.00,6.26,2.42%,1.41%,1.00%,,,,
1904.12,8.25,0.31,0.49,8.47,1904.96,3.47,319.50,12.01," 	1,776.23 ",18.98, 	105.50 ,18.16,,21.72,,4.61%,1.00,6.28,1.99%,1.52%,0.47%,,,,
1905.01,8.43,0.31,0.51,8.47,1905.04,3.48,326.47,12.07," 	1,820.57 ",19.56, 	109.06 ,18.46,,22.09,,4.52%,1.00,6.29,1.96%,1.53%,0.44%,,,,
1905.02,8.80,0.31,0.52,8.47,1905.12,3.48,340.79,12.13," 	1,906.12 ",20.14, 	112.63 ,19.17,,22.94,,4.32%,1.00,6.31,1.51%,1.64%,-0.14%,,,,
1905.03,9.05,0.32,0.54,8.37,1905.21,3.47,354.46,12.34," 	1,988.28 ",20.95, 	117.54 ,19.83,,23.74,,4.03%,1.00,6.41,1.48%,1.65%,-0.16%,,,,
1905.04,8.94,0.32,0.55,8.37,1905.29,3.47,350.15,12.40," 	1,969.91 ",21.54, 	121.19 ,19.48,,23.33,,3.69%,1.00,6.43,2.26%,1.56%,0.70%,,,,
1905.05,8.50,0.32,0.57,8.28,1905.37,3.46,336.74,12.61," 	1,900.40 ",22.38, 	126.32 ,18.63,,22.31,,3.67%,1.00,6.52,2.33%,1.36%,0.97%,,,,
1905.06,8.60,0.32,0.58,8.28,1905.46,3.46,340.70,12.68," 	1,928.72 ",22.98, 	130.08 ,18.74,,22.45,,3.51%,1.00,6.54,2.34%,1.37%,0.97%,,,,
1905.07,8.87,0.32,0.60,8.28,1905.54,3.46,351.40,12.74," 	1,995.29 ",23.57, 	133.84 ,19.21,,23.01,,3.52%,1.00,6.56,2.00%,1.39%,0.61%,,,,
1905.08,9.20,0.32,0.61,8.37,1905.62,3.45,360.33,12.66," 	2,051.99 ",23.89, 	136.06 ,19.57,,23.45,,3.69%,1.00,6.51,2.18%,1.52%,0.66%,,,,
1905.09,9.23,0.33,0.63,8.28,1905.71,3.45,365.66,12.88," 	2,088.46 ",24.76, 	141.42 ,19.74,,23.65,,3.53%,1.00,6.61,2.42%,1.42%,1.00%,,,,
1905.1,9.36,0.33,0.64,8.28,1905.79,3.44,370.81,12.94," 	2,124.03 ",25.35, 	145.23 ,19.90,,23.83,,3.49%,1.00,6.63,2.73%,1.33%,1.40%,,,,
1905.11,9.31,0.33,0.66,8.37,1905.87,3.44,364.64,12.86," 	2,094.81 ",25.65, 	147.38 ,19.44,,23.28,,3.73%,1.00,6.57,3.17%,1.37%,1.80%,,,,
1905.12,9.54,0.33,0.67,8.47,1905.96,3.43,369.45,12.78," 	2,128.58 ",25.95, 	149.49 ,19.58,,23.43,,3.96%,1.00,6.52,3.07%,1.50%,1.57%,,,,
1906.01,9.87,0.34,0.68,8.47,1906.04,3.43,382.23,13.00," 	2,208.45 ",26.24, 	151.59 ,20.13,,24.08,,3.97%,1.00,6.54,2.46%,1.41%,1.05%,,,,
1906.02,9.80,0.34,0.69,8.47,1906.12,3.45,379.52,13.23," 	2,199.16 ",26.53, 	153.72 ,19.87,,23.75,,4.16%,1.00,6.55,2.41%,1.42%,0.98%,,,,
1906.03,9.56,0.35,0.69,8.47,1906.21,3.47,370.23,13.46," 	2,151.80 ",26.82, 	155.87 ,19.26,,23.02,,4.30%,1.00,6.56,2.54%,1.34%,1.21%,,,,
1906.04,9.43,0.35,0.70,8.47,1906.29,3.49,365.19,13.68," 	2,129.17 ",27.11, 	158.05 ,18.88,,22.56,,4.54%,1.00,6.57,2.48%,1.25%,1.23%,,,,
1906.05,9.18,0.36,0.71,8.56,1906.37,3.51,351.56,13.76," 	2,056.37 ",27.09, 	158.48 ,18.05,,21.57,,5.02%,1.00,6.50,3.01%,1.28%,1.74%,,,,
1906.06,9.30,0.37,0.72,8.56,1906.46,3.53,356.16,13.98," 	2,090.07 ",27.38, 	160.69 ,18.17,,21.72,,5.12%,1.00,6.51,2.89%,1.19%,1.70%,,,,
1906.07,9.06,0.37,0.72,8.28,1906.54,3.55,358.93,14.69," 	2,113.52 ",28.62, 	168.54 ,18.20,,21.75,,4.75%,1.00,6.74,2.68%,0.86%,1.82%,,,,
1906.08,9.73,0.38,0.73,8.47,1906.62,3.57,376.81,14.59," 	2,225.98 ",28.27, 	167.01 ,18.97,,22.67,,4.74%,1.00,6.60,2.18%,1.00%,1.18%,,,,
1906.09,10.03,0.38,0.74,8.56,1906.71,3.59,384.11,14.65," 	2,276.32 ",28.24, 	167.38 ,19.20,,22.94,,4.77%,1.00,6.53,2.22%,0.94%,1.28%,,,,
1906.1,9.73,0.39,0.75,8.75,1906.79,3.61,364.52,14.55," 	2,167.40 ",27.91, 	165.95 ,18.10,,21.62,,4.99%,1.00,6.40,2.90%,0.99%,1.91%,,,,
1906.11,9.93,0.39,0.75,8.85,1906.87,3.63,368.02,14.61," 	2,195.42 ",27.89, 	166.37 ,18.14,,21.68,,4.76%,1.00,6.34,2.87%,0.94%,1.93%,,,,
1906.12,9.84,0.40,0.76,8.94,1906.96,3.65,360.80,14.67," 	2,159.67 ",27.87, 	166.80 ,17.66,,21.11,,5.00%,1.00,6.28,2.58%,0.97%,1.61%,,,,
1907.01,9.56,0.40,0.75,8.85,1907.04,3.67,354.30,14.95," 	2,128.24 ",27.86, 	167.34 ,17.22,,20.60,,5.32%,1.00,6.36,2.45%,0.78%,1.67%,,,,
1907.02,9.26,0.41,0.74,9.04,1907.12,3.69,335.96,14.76," 	2,025.43 ",26.97, 	162.58 ,16.22,,19.41,,5.88%,1.00,6.23,2.16%,0.74%,1.42%,,,,
1907.03,8.35,0.41,0.74,8.94,1907.21,3.70,306.17,15.03," 	1,853.37 ",26.95, 	163.14 ,14.69,,17.60,,6.40%,1.00,6.31,3.44%,0.62%,2.81%,,,,
1907.04,8.39,0.41,0.73,8.94,1907.29,3.72,307.63,15.15," 	1,869.90 ",26.65, 	161.96 ,14.67,,17.59,,6.54%,1.00,6.32,2.74%,0.13%,2.61%,,,,
1907.05,8.10,0.42,0.72,9.13,1907.37,3.74,290.81,14.96," 	1,775.22 ",25.79, 	157.43 ,13.79,,16.56,,7.33%,1.00,6.20,2.82%,0.18%,2.64%,,,,
1907.06,7.84,0.42,0.71,9.23,1907.46,3.75,278.58,14.92," 	1,708.13 ",25.23, 	154.69 ,13.14,,15.81,,7.78%,1.00,6.15,3.32%,0.12%,3.20%,,,,
1907.07,8.14,0.42,0.70,9.23,1907.54,3.77,289.24,15.04," 	1,781.18 ",24.93, 	153.54 ,13.59,,16.36,,7.52%,1.00,6.16,2.82%,0.28%,2.55%,,,,
1907.08,7.53,0.43,0.69,9.23,1907.62,3.79,267.56,15.16," 	1,655.48 ",24.63, 	152.42 ,12.51,,15.09,,7.67%,1.00,6.17,3.17%,0.12%,3.06%,,,,
1907.09,7.45,0.43,0.69,9.23,1907.71,3.80,264.72,15.28," 	1,645.77 ",24.34, 	151.32 ,12.33,,14.90,,7.48%,1.00,6.18,2.56%,-0.11%,2.68%,,,,
1907.1,6.64,0.43,0.68,9.32,1907.79,3.82,233.53,15.24," 	1,459.76 ",23.80, 	148.77 ,10.83,,13.12,,8.83%,1.00,6.13,3.14%,-0.16%,3.31%,,,,
1907.11,6.25,0.44,0.67,8.94,1907.87,3.84,229.17,16.01," 	1,440.83 ",24.50, 	154.06 ,10.59,,12.86,,8.60%,1.00,6.40,2.47%,-0.58%,3.05%,,,,
1907.12,6.57,0.44,0.66,8.75,1907.96,3.85,246.14,16.48," 	1,556.15 ",24.73, 	156.33 ,11.33,,13.80,,7.74%,1.00,6.55,1.26%,-0.95%,2.21%,,,,
1908.01,6.85,0.44,0.65,8.66,1908.04,3.87,259.45,16.54," 	1,649.02 ",24.74, 	157.27 ,11.90,,14.52,,7.19%,1.00,6.64,1.13%,-1.27%,2.40%,,,,
1908.02,6.60,0.43,0.65,8.56,1908.12,3.86,252.76,16.59," 	1,615.29 ",24.77, 	158.27 ,11.55,,14.13,,7.19%,1.00,6.74,1.65%,-1.45%,3.10%,,,,
1908.03,6.87,0.43,0.64,8.56,1908.21,3.85,263.10,16.47," 	1,690.14 ",24.51, 	157.45 ,11.98,,14.68,,6.89%,1.00,6.76,1.13%,-1.37%,2.51%,,,,
1908.04,7.24,0.43,0.63,8.66,1908.29,3.84,274.22,16.16," 	1,770.24 ",23.99, 	154.85 ,12.45,,15.28,,6.70%,1.00,6.71,0.50%,-1.40%,1.90%,,,,
1908.05,7.63,0.42,0.63,8.66,1908.37,3.83,288.99,16.03," 	1,874.22 ",23.74, 	153.94 ,13.08,,16.07,,5.63%,1.00,6.74,0.10%,-1.61%,1.71%,,,,
1908.06,7.64,0.42,0.62,8.66,1908.46,3.82,289.37,15.91," 	1,885.27 ",23.48, 	152.99 ,13.05,,16.06,,6.35%,1.00,6.77,-0.01%,-1.74%,1.73%,,,,
1908.07,7.92,0.42,0.61,8.75,1908.54,3.82,296.71,15.61," 	1,941.59 ",22.98, 	150.35 ,13.35,,16.44,,6.45%,1.00,6.72,-0.42%,-1.89%,1.47%,,,,
1908.08,8.26,0.41,0.61,8.75,1908.62,3.81,309.45,15.48," 	2,033.39 ",22.73, 	149.35 ,13.88,,17.12,,6.17%,1.00,6.75,-0.92%,-2.08%,1.16%,,,,
1908.09,8.17,0.41,0.60,8.75,1908.71,3.80,306.08,15.36," 	2,019.64 ",22.48, 	148.32 ,13.70,,16.92,,6.27%,1.00,6.77,-1.03%,-2.27%,1.24%,,,,
1908.1,8.27,0.41,0.59,8.85,1908.79,3.79,306.49,15.07," 	2,030.68 ",21.99, 	145.68 ,13.69,,16.92,,6.40%,1.00,6.73,-0.80%,-2.34%,1.55%,,,,
1908.11,8.83,0.40,0.59,8.94,1908.87,3.78,323.77,14.79," 	2,153.29 ",21.51, 	143.07 ,14.44,,17.85,,6.14%,1.00,6.68,-1.25%,-2.42%,1.16%,,,,
1908.12,9.03,0.40,0.58,9.04,1908.96,3.77,327.61,14.51," 	2,186.92 ",21.04, 	140.47 ,14.58,,18.04,,6.04%,1.00,6.64,-1.66%,-2.43%,0.76%,,,,
1909.01,9.06,0.40,0.60,8.94,1909.04,3.76,332.20,14.79," 	2,225.76 ",21.82, 	146.17 ,14.76,,18.28,,5.86%,1.00,6.73,-1.84%,-2.53%,0.69%,,,,
1909.02,8.80,0.41,0.61,9.04,1909.12,3.77,319.27,14.76," 	2,147.36 ",22.13, 	148.85 ,14.17,,17.55,,5.96%,1.00,6.68,-1.21%,-2.26%,1.05%,,,,
1909.03,8.92,0.41,0.63,9.04,1909.21,3.79,323.62,14.88," 	2,184.98 ",22.68, 	153.10 ,14.34,,17.77,,5.86%,1.00,6.69,-1.15%,-2.39%,1.24%,,,,
1909.04,9.32,0.41,0.64,9.23,1909.29,3.80,331.17,14.69," 	2,244.16 ",22.74, 	154.11 ,14.65,,18.16,,5.77%,1.00,6.57,-1.22%,-2.38%,1.17%,,,,
1909.05,9.63,0.42,0.66,9.32,1909.37,3.81,338.69,14.66," 	2,303.42 ",23.04, 	156.67 ,14.95,,18.55,,5.73%,1.00,6.51,-0.88%,-2.41%,1.53%,,,,
1909.06,9.80,0.42,0.67,9.42,1909.46,3.82,341.18,14.62," 	2,328.68 ",23.33, 	159.21 ,15.04,,18.66,,5.64%,1.00,6.46,-0.68%,-2.33%,1.65%,,,,
1909.07,9.94,0.42,0.69,9.42,1909.54,3.84,346.06,14.74," 	2,370.33 ",23.85, 	163.35 ,15.23,,18.90,,5.41%,1.00,6.48,-0.78%,-2.62%,1.85%,,,,
1909.08,10.18,0.43,0.70,9.51,1909.62,3.85,350.87,14.71," 	2,411.68 ",24.13, 	165.83 ,15.42,,19.13,,5.29%,1.00,6.43,-1.75%,-2.70%,0.95%,,,,
1909.09,10.19,0.43,0.72,9.61,1909.71,3.86,347.74,14.67," 	2,398.56 ",24.40, 	168.30 ,15.25,,18.93,,5.05%,1.00,6.38,-1.55%,-2.68%,1.12%,,,,
1909.1,10.23,0.43,0.73,9.80,1909.79,3.87,342.32,14.50," 	2,369.55 ",24.43, 	169.09 ,14.99,,18.60,,5.23%,1.00,6.27,-1.06%,-2.66%,1.60%,,,,
1909.11,10.18,0.44,0.75,9.90,1909.87,3.89,337.37,14.47," 	2,343.64 ",24.69, 	171.51 ,14.75,,18.29,,5.30%,1.00,6.22,-1.41%,-2.79%,1.37%,,,,
1909.12,10.30,0.44,0.76,9.99,1909.96,3.90,338.10,14.44," 	2,357.04 ",24.95, 	173.92 ,14.75,,18.30,,5.26%,1.00,6.17,-1.93%,-2.92%,0.99%,,,,
1910.01,10.08,0.44,0.76,9.90,1910.04,3.91,334.06,14.66," 	2,337.40 ",25.10, 	175.65 ,14.55,,18.05,,5.24%,1.00,6.25,-2.10%,-3.22%,1.12%,,,,
1910.02,9.72,0.45,0.76,9.90,1910.12,3.92,322.13,14.75," 	2,262.52 ",25.02, 	175.74 ,14.00,,17.37,,5.38%,1.00,6.26,-2.67%,-3.32%,0.65%,,,,
1910.03,9.96,0.45,0.75,10.09,1910.21,3.92,323.86,14.55," 	2,283.16 ",24.47, 	172.50 ,14.05,,17.44,,5.55%,1.00,6.16,-2.15%,-3.23%,1.08%,,,,
1910.04,9.72,0.45,0.75,10.18,1910.29,3.93,313.10,14.50," 	2,215.84 ",24.16, 	170.98 ,13.56,,16.83,,5.90%,1.00,6.12,-2.18%,-3.42%,1.24%,,,,
1910.05,9.56,0.45,0.75,9.99,1910.37,3.93,313.81,14.85," 	2,229.62 ",24.54, 	174.34 ,13.57,,16.85,,5.94%,1.00,6.26,-2.96%,-3.74%,0.78%,,,,
1910.06,9.10,0.46,0.75,9.90,1910.46,3.94,301.58,15.08," 	2,151.68 ",24.69, 	176.15 ,13.02,,16.18,,6.27%,1.00,6.33,-2.87%,-3.96%,1.09%,,,,
1910.07,8.64,0.46,0.74,9.90,1910.54,3.95,286.34,15.16," 	2,051.93 ",24.61, 	176.34 ,12.34,,15.35,,6.56%,1.00,6.35,-2.32%,-3.91%,1.59%,,,,
1910.08,8.85,0.46,0.74,9.80,1910.62,3.95,296.15,15.39," 	2,131.40 ",24.76, 	178.22 ,12.75,,15.86,,6.33%,1.00,6.43,-2.79%,-3.76%,0.97%,,,,
1910.09,8.91,0.46,0.74,9.70,1910.71,3.96,301.08,15.63," 	2,176.27 ",24.92, 	180.13 ,12.94,,16.11,,5.98%,1.00,6.51,-2.46%,-3.71%,1.25%,,,,
1910.1,9.32,0.47,0.74,9.42,1910.79,3.96,324.47,16.19," 	2,355.14 ",25.59, 	185.73 ,13.92,,17.34,,5.25%,1.00,6.73,-3.11%,-3.94%,0.83%,,,,
1910.11,9.31,0.47,0.73,9.23,1910.87,3.97,330.81,16.61," 	2,411.18 ",26.03, 	189.71 ,14.16,,17.65,,4.91%,1.00,6.89,-3.74%,-4.08%,0.35%,,,,
1910.12,9.05,0.47,0.73,9.23,1910.96,3.97,321.57,16.70," 	2,353.99 ",25.94, 	189.88 ,13.74,,17.14,,5.25%,1.00,6.91,-4.15%,-3.88%,-0.27%,,,,
1911.01,9.27,0.47,0.72,9.23,1911.04,3.98,329.39,16.70," 	2,421.40 ",25.52, 	187.63 ,14.05,,17.53,,4.96%,1.00,6.93,-3.75%,-3.68%,-0.08%,,,,
1911.02,9.43,0.47,0.71,8.94,1911.12,3.98,345.77,17.23," 	2,552.35 ",25.91, 	191.28 ,14.72,,18.37,,4.44%,1.00,7.17,-3.96%,-3.61%,-0.35%,,,,
1911.03,9.32,0.47,0.70,9.04,1911.21,3.99,338.14,17.05," 	2,506.51 ",25.22, 	186.91 ,14.37,,17.94,,4.71%,1.00,7.12,-3.92%,-3.39%,-0.53%,,,,
1911.04,9.28,0.47,0.68,8.75,1911.29,3.99,347.66,17.61," 	2,588.01 ",25.60, 	190.56 ,14.75,,18.43,,4.33%,1.00,7.37,-4.03%,-3.54%,-0.49%,,,,
1911.05,9.48,0.47,0.67,8.75,1911.37,3.99,355.15,17.61," 	2,654.71 ",25.16, 	188.10 ,15.05,,18.81,,4.19%,1.00,7.39,-3.71%,-3.26%,-0.45%,,,,
1911.06,9.67,0.47,0.66,8.75,1911.46,3.99,362.27,17.61," 	2,718.88 ",24.73, 	185.57 ,15.33,,19.16,,4.07%,1.00,7.42,-4.63%,-3.15%,-1.48%,,,,
1911.07,9.63,0.47,0.65,8.85,1911.54,4.00,356.90,17.42," 	2,689.43 ",24.03, 	181.05 ,15.08,,18.86,,4.15%,1.00,7.36,-4.55%,-3.04%,-1.51%,,,,
1911.08,9.17,0.47,0.64,9.13,1911.62,4.00,329.23,16.87," 	2,491.52 ",22.86, 	172.99 ,13.90,,17.39,,4.91%,1.00,7.15,-3.88%,-2.68%,-1.20%,,,,
1911.09,8.67,0.47,0.63,9.23,1911.71,4.00,308.07,16.70," 	2,341.93 ",22.21, 	168.82 ,13.00,,16.28,,5.39%,1.00,7.10,-2.88%,-2.41%,-0.47%,,,,
1911.1,8.72,0.47,0.61,9.23,1911.79,4.00,309.85,16.70," 	2,366.01 ",21.79, 	166.41 ,13.07,,16.38,,5.34%,1.00,7.12,-2.79%,-2.35%,-0.44%,,,,
1911.11,9.07,0.47,0.60,9.13,1911.87,4.01,325.64,16.87," 	2,497.33 ",21.60, 	165.67 ,13.73,,17.23,,4.75%,1.00,7.22,-2.70%,-2.34%,-0.36%,,,,
1911.12,9.11,0.47,0.59,9.04,1911.96,4.01,330.52,17.05," 	2,545.65 ",21.41, 	164.87 ,13.93,,17.49,,4.41%,1.00,7.32,-2.44%,-2.33%,-0.11%,,,,
1912.01,9.12,0.47,0.60,9.13,1912.04,4.01,327.43,16.90," 	2,532.75 ",21.51, 	166.41 ,13.79,,17.34,,4.70%,1.00,7.27,-2.12%,-1.94%,-0.18%,,,,
1912.02,9.04,0.47,0.61,9.23,1912.12,4.05,321.22,16.76," 	2,495.47 ",21.61, 	167.92 ,13.53,,17.02,,4.91%,1.00,7.19,-1.71%,-1.81%,0.10%,,,,
1912.03,9.30,0.47,0.62,9.42,1912.21,4.08,323.78,16.45," 	2,526.02 ",21.50, 	167.72 ,13.64,,17.17,,5.03%,1.00,7.05,-1.30%,-1.46%,0.16%,,,,
1912.04,9.59,0.47,0.63,9.70,1912.29,4.12,324.05,15.99," 	2,538.58 ",21.18, 	165.89 ,13.65,,17.20,,5.16%,1.00,6.85,-0.72%,-1.14%,0.42%,,,,
1912.05,9.58,0.47,0.64,9.70,1912.37,4.16,323.72,16.02," 	2,546.39 ",21.48, 	169.00 ,13.65,,17.20,,5.01%,1.00,6.85,-0.32%,-1.11%,0.79%,,,,
1912.06,9.58,0.48,0.65,9.61,1912.46,4.19,326.92,16.21," 	2,582.23 ",22.01, 	173.86 ,13.79,,17.38,,4.68%,1.00,6.92,-0.51%,-1.19%,0.68%,,,,
1912.07,9.59,0.48,0.65,9.61,1912.54,4.23,327.26,16.24," 	2,595.62 ",22.32, 	177.06 ,13.80,,17.41,,4.64%,1.00,6.92,-0.50%,-1.22%,0.72%,,,,
1912.08,9.81,0.48,0.66,9.70,1912.62,4.27,331.49,16.11," 	2,639.77 ",22.41, 	178.49 ,13.98,,17.65,,4.72%,1.00,6.86,-0.13%,-0.98%,0.84%,,,,
1912.09,9.86,0.48,0.67,9.80,1912.71,4.30,329.94,15.98," 	2,638.06 ",22.50, 	179.93 ,13.93,,17.58,,4.70%,1.00,6.80,0.18%,-0.85%,1.03%,,,,
1912.1,9.84,0.48,0.68,9.80,1912.79,4.34,329.27,16.01," 	2,643.38 ",22.81, 	183.13 ,13.91,,17.56,,3.99%,1.00,6.80,0.36%,-0.89%,1.25%,,,,
1912.11,9.73,0.48,0.69,9.80,1912.87,4.38,325.59,16.04," 	2,624.55 ",23.12, 	186.34 ,13.75,,17.37,,4.37%,1.00,6.81,-0.09%,-0.92%,0.83%,,,,
1912.12,9.38,0.48,0.70,9.70,1912.96,4.41,316.96,16.22," 	2,565.85 ",23.65, 	191.48 ,13.39,,16.92,,4.31%,1.00,6.88,0.10%,-1.05%,1.15%,,,,
1913.01,9.30,0.48,0.69,9.80,1913.04,4.45,311.20,16.06," 	2,530.10 ",23.23, 	188.86 ,13.15,,16.62,,4.40%,1.01,6.82,0.49%,-0.87%,1.36%,,,,
1913.02,8.97,0.48,0.69,9.80,1913.12,4.43,300.16,16.06," 	2,451.20 ",23.03, 	188.09 ,12.68,,16.04,,4.71%,1.01,6.85,1.27%,-0.87%,2.15%,,,,
1913.03,8.80,0.48,0.68,9.80,1913.21,4.40,294.47,16.06," 	2,415.68 ",22.84, 	187.35 ,12.44,,15.75,,5.22%,1.01,6.89,1.63%,-0.87%,2.50%,,,,
1913.04,8.79,0.48,0.68,9.80,1913.29,4.38,294.14,16.06," 	2,423.91 ",22.64, 	186.61 ,12.43,,15.74,,5.25%,1.01,6.93,1.22%,-0.93%,2.15%,,,,
1913.05,8.55,0.48,0.67,9.70,1913.37,4.35,289.06,16.23," 	2,393.18 ",22.68, 	187.76 ,12.22,,15.49,,5.54%,1.01,7.04,0.91%,-1.03%,1.94%,,,,
1913.06,8.12,0.48,0.67,9.80,1913.46,4.33,271.72,16.06," 	2,260.71 ",22.25, 	185.14 ,11.49,,14.58,,6.19%,1.01,7.01,1.09%,-0.99%,2.08%,,,,
1913.07,8.23,0.48,0.66,9.90,1913.54,4.31,272.62,15.90," 	2,279.22 ",21.84, 	182.56 ,11.53,,14.65,,6.29%,1.01,6.98,0.60%,-1.00%,1.60%,,,,
1913.08,8.45,0.48,0.65,9.90,1913.62,4.28,279.90,15.90," 	2,351.22 ",21.64, 	181.78 ,11.85,,15.06,,6.08%,1.01,7.02,0.45%,-0.95%,1.39%,,,,
1913.09,8.53,0.48,0.65,10.00,1913.71,4.26,279.73,15.74," 	2,360.77 ",21.23, 	179.20 ,11.84,,15.07,,6.10%,1.01,6.98,0.46%,-0.90%,1.37%,,,,
1913.1,8.26,0.48,0.64,10.00,1913.79,4.23,270.87,15.74," 	2,297.11 ",21.04, 	178.46 ,11.47,,14.61,,6.51%,1.01,7.02,0.59%,-0.96%,1.55%,,,,
1913.11,8.05,0.48,0.64,10.10,1913.87,4.21,261.37,15.59," 	2,227.56 ",20.64, 	175.94 ,11.07,,14.12,,7.07%,1.01,6.99,1.25%,-0.86%,2.11%,,,,
1913.12,8.04,0.48,0.63,10.00,1913.96,4.18,263.66,15.74," 	2,258.22 ",20.66, 	176.95 ,11.17,,14.27,,6.91%,1.01,7.10,1.50%,-0.96%,2.46%,,,,
1914.01,8.37,0.48,0.62,10.00,1914.04,4.16,274.48,15.58," 	2,362.03 ",20.36, 	175.19 ,11.64,,14.88,,6.34%,1.00,7.14,1.42%,-0.96%,2.38%,,,,
1914.02,8.48,0.47,0.61,9.90,1914.12,4.17,280.90,15.57," 	2,428.40 ",20.26, 	175.17 ,11.91,,15.24,,5.80%,1.00,7.23,1.29%,-0.99%,2.28%,,,,
1914.03,8.32,0.47,0.60,9.90,1914.21,4.17,275.60,15.40," 	2,393.68 ",19.96, 	173.34 ,11.69,,14.97,,6.07%,1.00,7.25,1.35%,-0.91%,2.27%,,,,
1914.04,8.12,0.46,0.59,9.80,1914.29,4.18,271.72,15.39," 	2,371.12 ",19.85, 	173.25 ,11.52,,14.78,,6.20%,1.00,7.35,1.33%,-0.94%,2.26%,,,,
1914.05,8.17,0.46,0.58,9.90,1914.37,4.19,270.63,15.07," 	2,372.58 ",19.35, 	169.65 ,11.48,,14.74,,6.57%,1.00,7.30,1.34%,-0.82%,2.16%,,,,
1914.06,8.13,0.45,0.58,9.90,1914.46,4.19,269.30,14.91," 	2,371.86 ",19.05, 	167.75 ,11.43,,14.69,,6.60%,1.00,7.32,1.58%,-0.80%,2.39%,,,,
1914.07,7.68,0.45,0.57,10.00,1914.54,4.20,251.85,14.59," 	2,228.88 ",18.55, 	164.21 ,10.69,,13.77,,7.30%,1.00,7.26,2.67%,-0.74%,3.42%,,,,
1914.08,7.68,0.44,0.56,10.20,1914.62,4.21,246.92,14.15," 	2,195.61 ",17.90, 	159.15 ,10.49,,13.53,,7.55%,1.00,7.14,3.29%,-0.47%,3.76%,,,,
1914.09,7.68,0.44,0.55,10.20,1914.71,4.21,246.92,13.99," 	2,205.97 ",17.60, 	157.26 ,10.50,,13.56,,7.42%,1.00,7.16,3.13%,-0.51%,3.64%,,,,
1914.1,7.68,0.43,0.54,10.10,1914.79,4.22,249.36,13.96," 	2,238.21 ",17.48, 	156.88 ,10.61,,13.72,,7.21%,1.00,7.26,2.84%,-0.65%,3.49%,,,,
1914.11,7.68,0.43,0.53,10.20,1914.87,4.23,246.92,13.66," 	2,226.48 ",17.01, 	153.42 ,10.52,,13.62,,7.16%,1.00,7.21,3.50%,-0.54%,4.04%,,,,
1914.12,7.35,0.42,0.52,10.10,1914.96,4.23,238.65,13.64," 	2,162.16 ",16.88, 	152.97 ,10.17,,13.19,,7.38%,1.00,7.30,4.34%,-0.68%,5.01%,,,,
1915.01,7.48,0.42,0.55,10.10,1915.04,4.24,242.87,13.66," 	2,210.72 ",17.86, 	162.55 ,10.36,,13.46,,7.19%,1.00,7.32,4.57%,-0.66%,5.23%,,,,
1915.02,7.38,0.42,0.58,10.00,1915.12,4.22,242.02,13.83," 	2,213.46 ",19.02, 	173.96 ,10.33,,13.44,,7.13%,1.00,7.43,4.75%,-0.71%,5.46%,,,,
1915.03,7.57,0.42,0.61,9.90,1915.21,4.21,250.75,14.00," 	2,304.05 ",20.21, 	185.66 ,10.71,,13.94,,6.82%,1.00,7.54,4.04%,-0.87%,4.91%,,,,
